Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),84/537,9.750392246960242e-06,0.0007442276519477899,0,0,1.7435022529298707,20.11688300076679,RB1;SEMA5A;ACVRL1;BTG2;BTG1;FHL1;PDE3B;WFDC1;CXCL1;ADARB1;CLU;ETS1;IFIT3;RERG;GJA1;SOX17;ADAMTS1;HYAL1;HYAL2;ANXA6;DACT2;ADAMTS8;SOX7;CD33;KLF10;SS18;PACRG;DUSP1;APOA1;AXIN2;IL1A;SFRP1;SFRP5;IL1B;ALDH1A2;IRF1;COL4A3;MMRN2;CDH13;NUPR1;CHMP6;CRYAB;CRK;FBP1;CHMP5;CEBPA;NOTCH1;CCL3L1;HPGD;NOTCH4;FBLN1;DLL1;RTN4;SERTAD3;GPNMB;PODXL;ALOX5;PDPN;AGR3;LPXN;IGFBP7;IGFBP6;MSX1;SLIT2;JAM2;CCL23;CDKN2B;CDKN2C;APOBEC3F;ANGPT1;APOBEC3G;WFS1;SUSD2;INCA1;OSM;SMAD6;BMP5;NR4A1;BMP2;IL6;CDK6;TMEM98;SCGB3A1;CD200
GO_Biological_Process_2023,Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428),14/39,9.906216526779992e-06,0.0007442276519477899,0,0,5.19896960329727,59.90433735318649,CX3CR1;EDN1;PTGIS;CAV1;HBB;KLF4;CLU;TNF;KLF2;CLEC7A;IL1B;CD36;CD47;TLR4
GO_Biological_Process_2023,Lymphocyte Chemotaxis (GO:0048247),15/44,9.937489890053032e-06,0.0007442276519477899,0,0,4.8034127266263775,55.331453124849,CCL14;CCL13;CCL24;CCL23;CCL3L1;CCL21;CCL4L1;DEFA1;CH25H;CCL8;CCL5;CCL3;CCL2;CCL18;GAS6
GO_Biological_Process_2023,Regulation Of Cell-Substrate Adhesion (GO:0010810),15/44,9.937489890053032e-06,0.0007442276519477899,0,0,4.8034127266263775,55.331453124849,ECM2;NOTCH1;FZD4;ALOX15;PTPRO;PDGFB;NPNT;CORO2B;PPM1F;PKHD1;BST1;PDPN;RAC2;MYADM;RSU1
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),71/434,1.0249069977807613e-05,0.0007538557006890991,0,0,1.83570212840624,21.089140066659716,SEMA5A;ITGB1;ACVRL1;CLIC4;ROBO4;CITED2;FAM107A;ADARB1;LDB2;FGF2;MYLK;ACTG1;CDH5;DACH1;ENPP2;EMILIN2;CTSH;PHACTR1;PDGFRA;EDN1;MYOC;MITF;DUSP22;FGR;CLDN5;SFRP1;IL1B;KIT;MMRN2;PECAM1;MYADM;CDH13;ENG;HBEGF;CD151;NOTCH1;SEMA3B;PDGFB;SEMA3G;TWIST2;CXCR4;NEDD9;NEXN;AIF1;PPM1F;SDCBP;RELN;GPNMB;CLEC7A;PODXL;CCL5;PDPN;CCL3;SLIT2;SASH1;CCR1;NTNG1;CCL24;CD74;F10;FZD4;CAV1;IGF1;SMAD7;IGSF10;DAB2;BMP2;CXCL12;FGF18;SNAI2;RECK
GO_Biological_Process_2023,Immunoglobulin Mediated Immune Response (GO:0016064),12/30,1.1856588773103036e-05,0.0008567945466037087,0,0,6.185280494081318,70.1573284850617,CD74;FCER1G;HLA-DRB4;IL2RB;FCER1A;HLA-DRA;TLR8;FCGR2B;HLA-DRB3;HLA-DQA1;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023,Receptor-Mediated Endocytosis (GO:0006898),28/122,1.4112483250547773e-05,0.0010022296294656,0,0,2.774834656449779,30.99060438126421,ITGB1;RAMP2;CALCRL;ITGAM;RAMP3;TFRC;STAB2;STON1;ADRB2;ARRB2;VLDLR;DLL1;SNX1;CTSL;CD36;LDLR;SNCA;MSR1;FCER1G;CAV2;CAV1;SFTPD;MARCO;DAB2;CANX;CD9;FCGR2B;FOLR1
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),11/26,1.4551651309857262e-05,0.0010159025719542,0,0,6.801440329218107,75.75312344268146,FCER1G;HLA-DRB4;CTSL;HLA-DRA;IFI30;FCGR2B;HLA-DRB3;CTSS;HLA-DQA1;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),63/377,1.622942834223696e-05,0.0011085268757906,0,0,1.8802820457575309,20.73703726441997,ACVRL1;CSF3;TFRC;LRRK2;KNDC1;FGF2;TNF;GHR;RASSF2;CCND2;ENPP2;LEPR;RSPO1;IL15;SH2D3C;AXIN2;TGFBR2;BANK1;IL1B;PECAM1;HCLS1;PPARG;PRKD1;GAS6;CD44;ENG;CX3CR1;RAMP3;PDGFB;ITLN1;AGER;C3;SDCBP;RELN;RAP1A;GPNMB;MAPK1;LEFTY2;SNCA;GDF10;CD74;PRNP;NTRK2;CCL21;ANGPT1;BDNF;WNT3A;CAV1;RARRES2;LIMK2;OSM;VEGFC;IGF1;BMP6;BMP5;MARCO;BMP2;DAB2;IL6;PTPRC;FGF18;TEK;HLA-DRB1
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),28/123,1.6589897014422356e-05,0.0011085268757906,0,0,2.7454729194548384,30.218642526181608,SEMA5A;C5AR1;PDGFB;FGF2;TNF;RTN4;TGM1;PKHD1;HYAL1;PPP1R16B;CCL24;EGFL7;EGR3;BAD;TNFSF12;VEGFC;WNT7A;IGF1;BMP6;BMP5;NELL2;NR4A1;SFRP1;BMP2;CDH13;ANG;PRKD1;TEK
GO_Biological_Process_2023,Cellular Response To Cadmium Ion (GO:0071276),10/22,1.6685765064097476e-05,0.0011085268757906,0,0,7.726221079691516,84.99580727629548,JUN;MT1A;NCF1;SLC11A1;MAPK1;MT1G;MT1X;SLC39A8;FOS;MT1E
GO_Biological_Process_2023,Neutrophil Activation (GO:0042119),9/18,1.7126840786235917e-05,0.001119769161881,0,0,9.268242548818089,101.71769860454556,PREX1;FCER1G;TYROBP;IL15;CCL5;CTSG;LILRA2;DNASE1L3;CAMP
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),27/117,1.794837468279881e-05,0.0011551461768507,0,0,2.793827800829876,30.53098092294832,CD86;CX3CR1;TNFAIP3;CXCL1;CXCL2;CXCL5;ZFP36;ANKRD1;CASP1;PDE4B;NLRP3;CCL2;CTSG;CD14;DEFA3;DEFA1;PPBP;LILRB2;TNFRSF1B;IL1A;IL6;IL1B;VIM;CD68;FCGR2B;TLR4;CHMP5
GO_Biological_Process_2023,Carbon Dioxide Transport (GO:0015670),7/11,1.952740735084589e-05,0.0012374367827405,0,0,16.20726386036961,175.7465705606227,HBZ;HBG2;CA2;HBG1;HBB;HBA1;HBD
GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),21/81,2.368032119729891e-05,0.0014778673183587,0,0,3.254782833505688,34.666256417536616,CCL14;CCL13;CCL24;EGR1;CCL23;PTGIS;CCL3L1;CCL21;CCL4L1;SFRP1;CCL8;HYAL1;HYAL2;IL1B;CCL5;ANKRD1;CCL3;CCL2;CD47;CCL18;MAP3K7
GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),24/100,2.5936355551455584e-05,0.0015945052017379,0,0,2.9385919485404344,31.031133926573624,CCL13;COLEC11;PLA2G1B;SLC11A1;RARRES2;RNASE6;DEFA3;DEFB1;CXCL1;DEFA1;PPBP;LYZ;CXCL2;F3;CXCL5;HLA-E;SLPI;GNLY;S100A12;CTSG;HMGN2;PGLYRP1;S100A9;CAMP
GO_Biological_Process_2023,Gas Transport (GO:0015669),8/15,2.8156824078406557e-05,0.0017055582114552,0,0,10.5880108591973,110.93822176188334,HBZ;HBG2;HBG1;CA2;HBB;HBA1;HBD;CYGB
GO_Biological_Process_2023,Positive Regulation Of Chemokine Production (GO:0032722),16/53,2.888084701290211e-05,0.0017240609977702,0,0,4.016113070264695,41.9777468212596,CD74;EGR1;IL33;CHIA;TNF;AGER;AIF1;C5;IL6;CLEC7A;IL1B;HMOX1;FFAR2;TLR7;LCP1;TLR4
GO_Biological_Process_2023,Hemopoiesis (GO:0030097),24/101,3.090579218264617e-05,0.0018185851142902,0,0,2.900267003840282,30.118016852069488,CEBPA;WNT2B;NOTCH4;ZBTB16;PLEK;PDGFB;DLL1;ZFP36L2;TGFBR2;TGFBR3;MFAP5;LYL1;SFRP1;KITLG;MEIS1;SNRK;PTPRC;RRAS;KIT;SBDS;TEK;IL7R;EVI2B;CD34
GO_Biological_Process_2023,Cellular Defense Response (GO:0006968),15/48,3.2426049091189045e-05,0.0018811675522057,0,0,4.220243673851921,43.62275330640762,CX3CR1;ITGB1;ITK;NCF1;NCF2;C5AR1;PRF1;LSP1;LILRB2;KIR2DL4;TYROBP;GNLY;MNDA;CD300C;KLRG1
GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),11/28,3.3627513411744225e-05,0.0018861107062865,0,0,6.000605180343743,61.80722930517183,FCER1G;HLA-DRB4;CTSL;HLA-DRA;IFI30;FCGR2B;HLA-DRB3;CTSS;HLA-DQA1;HLA-DRB1;HLA-DPA1
GO_Biological_Process_2023,Response To Tumor Necrosis Factor (GO:0034612),25/108,3.422204048479731e-05,0.0018861107062865,0,0,2.803233660028716,28.82464442008164,CCL14;CCL13;ASAH1;CCL3L1;CCL4L1;ZFAND6;LRRK2;AFF3;ZFP36L2;ZFP36;CCL8;HYAL1;HYAL2;CCL5;ANKRD1;CCL3;CCL2;CD58;CCL18;CCL24;CCL23;CCL21;NPNT;SELE;SFRP1
GO_Biological_Process_2023,Intracellular Monoatomic Cation Homeostasis (GO:0030003),37/190,3.4972559961872704e-05,0.0018861107062865,0,0,2.255903821382568,23.147709108524097,CCL14;CCL13;ALAS2;SLC24A4;TFRC;ATP1A2;ATP2C1;PKHD1;CDH5;EDNRA;MT2A;CCL8;PLN;CCL5;CCL3;HMOX1;SLC39A8;KCNJ2;CCR1;PRNP;EDN1;CCL23;SCARA5;SLC11A1;CAV1;CYBRD1;ANK2;ATP1B3;F3;BMP6;SLC8A3;SCNN1G;CXCL12;CASQ2;RGN;LETMD1;FBXL5
GO_Biological_Process_2023,Positive Regulation Of miRNA Transcription (GO:1902895),14/43,3.537289926456666e-05,0.0018861107062865,0,0,4.480875481888113,45.92702266468957,EGR1;JUN;SPI1;PDGFB;FOS;GATA2;NR3C1;KLF4;ETS1;FGF2;TNF;APLN;ATOH8;PPARG
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),19/71,3.545223892588333e-05,0.0018861107062865,0,0,3.395849888747616,34.79837457369168,ECM2;MYOC;CCL21;PLEKHA2;FGG;ALOX15;PDGFB;APOA1;NEDD9;NPNT;PPM1F;SFRP1;CDK6;MYADM;CDH13;CD36;RSU1;CRK;LIMS2
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),20/77,3.569086547780874e-05,0.0018861107062865,0,0,3.261797905616755,33.40281907370733,SEMA5A;PPP1R16B;CCL24;EGFL7;EGR3;TNFSF12;PDGFB;VEGFC;GATA2;FGF2;APLN;NELL2;NR4A1;BMP2;AGTR1;CDH13;HMOX1;ANG;PRKD1;TEK
GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),35/176,3.5716590213730105e-05,0.0018861107062865,0,0,2.3147163120567376,23.7024526042374,ITGB1;CCL14;CCL13;CCL3L1;CCL4L1;DOCK9;DOCK8;RGS16;RASGRF1;RASGRP2;C9ORF72;CTSS;DOCK11;PREX1;RAP1A;CCL8;FNTA;CTSL;CCL5;CCL3;CTSH;CCL2;RSU1;CCL18;CCL24;CCL23;CDKL5;CCL21;CAV2;APOA1;SFRP1;BMP2;TBC1D2;CD200;RAPGEF4
GO_Biological_Process_2023,Calcium Ion Homeostasis (GO:0055074),24/102,3.671615315383678e-05,0.0019023227951178,0,0,2.862924750029877,29.237028558091705,CCR1;CCL14;CCL13;EDN1;SLC24A4;CCL23;WFS1;CAV1;ANK2;ATP2C1;PKHD1;SLC8A3;CDH5;EDNRA;JPH2;CXCL12;CCL8;PLN;CCL5;CASQ2;RGN;CCL3;ALPL;SNCA
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),16/54,3.7345625391592505e-05,0.0019023227951178,0,0,3.9102087348334735,39.86573069501326,EDN1;NDRG4;PDGFB;TNFAIP3;IGF1;TNF;BMP2;IL6;CCL5;ID2;OGN;CDH13;HMOX1;ANG;PPARG;PPARGC1A
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),109/766,3.7409115417466905e-05,0.0019023227951178,0,0,1.56271241781564,15.929659294398885,CD86;CSF3;VIPR1;TFRC;ADARB1;CLU;FGF2;ETS1;IFIT3;CCND2;JUNB;SOX7;PDGFRA;IL11RA;MATK;LIFR;CLDN5;SFRP1;SFRP5;COL4A3;AGTR1;NUPR1;NOTCH1;CCL3L1;PDGFB;PKHD1;EFNB2;SDCBP;GRK5;CLEC7A;IGFBP7;IGFBP6;WNT2;SRPK2;JUN;WNT3A;INCA1;TNFSF13;IGF1;SMAD6;BMP6;BMP5;BST1;BMP2;IL6;CDK6;ID2;FGF18;SCGB3A1;FGFR4;IL7R;CD200;ACVRL1;BTG2;BTG1;CXCL1;CXCL5;RERG;HHEX;ADAMTS1;TSPO;EMILIN2;CTSH;ADAMTS8;CD33;KLF10;SS18;EDN1;TSC22D1;IL15;GAB2;AXIN2;ECRG4;TGFBR2;HCK;IL1A;IL1B;ALDH1A2;IRF1;KIT;MMRN2;HCLS1;CDH13;CD47;ENG;HBEGF;CCL14;CEBPA;PLA2G1B;AIF1;DLL1;GPNMB;SERTAD1;PDPN;RPL17;NTRK2;CCL23;CDKN2B;CDKN2C;CNBP;OSM;AKR1C2;VEGFC;MEIS2;TBX3;KITLG;MEIS1;GHRL;FOLR2
GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),22/90,4.107134585797977e-05,0.0020630838242563,0,0,3.0088402665774017,30.38988804128405,PPP1R16B;PDGFRA;NTRK2;CSF3;NCF1;MYOC;PDGFB;OSM;IGF1;PTPN13;FGF2;TNF;DCN;FGR;SELP;CCL5;KIT;HCLS1;ROR1;TEK;PIK3AP1;HCST
GO_Biological_Process_2023,Response To Copper Ion (GO:0046688),10/24,4.2135637213871616e-05,0.0020910444540233,0,0,6.621740727139184,66.71149961805266,PRNP;IL1A;MT2A;MT1A;MT1M;MT1G;MT1X;AQP1;MT1E;SNCA
GO_Biological_Process_2023,Regulation Of Interleukin-1 Beta Production (GO:0032651),21/84,4.266164362321905e-05,0.0020919441676671,0,0,3.099276111685626,31.185568066929005,CX3CR1;EGR1;PYHIN1;TNFAIP3;APOA1;IGF1;LILRA2;TNF;IL6;TYROBP;CLEC7A;CASP1;CCL3;TLR8;NLRP3;GHRL;MNDA;CD36;LCP1;TLR4;CD33
GO_Biological_Process_2023,Regulation Of Protein Kinase B Signaling (GO:0051896),29/136,4.338180064911641e-05,0.0021022310220436,0,0,2.52424762958434,25.357255210486933,SEMA5A;ITGB1;CX3CR1;CSF3;RAMP3;ARRB2;FGF2;TNF;RTN4;PKHD1;RRAS;HYAL2;CCL3;TNFAIP8L3;NTRK2;MYOC;ANGPT1;CCL21;F10;OSM;AKR1C2;IGF1;BANK1;SFRP5;HCLS1;TEK;GAS6;ENG;HBEGF
GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),28/130,4.829795071775064e-05,0.00220912094464,0,0,2.556060929820813,25.402443893861097,ACVRL1;ITGB1;HPGD;ARRB2;LRRC32;TMEM100;CDH5;FNTA;ATOH8;LPXN;MAP3K7;LEFTY2;GDF10;JUN;APOA1;FOS;SMAD6;BMP6;BMP5;SMAD7;TGFBR2;TGFBR3;CLDN5;BMP2;ID1;ZYX;PPARG;ENG
GO_Biological_Process_2023,Definitive Hemopoiesis (GO:0060216),5/6,4.8966155641600064e-05,0.00220912094464,0,0,46.266666666666666,459.168036838965,MFAP5;TGFBR3;LYL1;TEK;ZFP36L2
GO_Biological_Process_2023,Cellular Response To Copper Ion (GO:0071280),9/20,4.9341861351514e-05,0.00220912094464,0,0,7.5822666542091,75.19134975241299,PRNP;MT2A;MT1A;MT1M;MT1G;MT1X;AQP1;MT1E;SNCA
GO_Biological_Process_2023,Endothelial Cell Development (GO:0001885),9/20,4.9341861351514e-05,0.00220912094464,0,0,7.5822666542091,75.19134975241299,PPP1R16B;GSTM3;ROBO4;RAP1A;SOX18;PDE4D;PDE2A;MYADM;PECAM1
GO_Biological_Process_2023,Hydrogen Peroxide Catabolic Process (GO:0042744),9/20,4.9341861351514e-05,0.00220912094464,0,0,7.5822666542091,75.19134975241299,HBZ;HBM;HBG2;GPX3;HBG1;CAT;HBB;HBA1;HBD
GO_Biological_Process_2023,Negative Regulation Of B Cell Activation (GO:0050869),9/20,4.9341861351514e-05,0.00220912094464,0,0,7.5822666542091,75.19134975241299,SFRP1;TYROBP;BANK1;ID2;LAPTM5;TNFAIP3;MNDA;FCGR2B;SAMSN1
GO_Biological_Process_2023,Response To Fibroblast Growth Factor (GO:0071774),9/20,4.9341861351514e-05,0.00220912094464,0,0,7.5822666542091,75.19134975241299,NR4A1;SFRP1;ZFP36;EGR3;HYAL1;CCL5;HYAL2;ZFP36L2;CD44
GO_Biological_Process_2023,Defense Response To Gram-positive Bacterium (GO:0050830),21/85,5.150129471691526e-05,0.0022482247508284,0,0,3.0506802611168564,30.122122844650555,PLA2G1B;RARRES2;PLA2G2A;STAB2;RNASE6;DEFA3;DEFB1;DEFA1;LYZ;RNASE1;MPEG1;HLA-E;FGR;IL6;DMBT1;IL1B;CTSG;ANG;PGLYRP1;CAMP;GBP4
GO_Biological_Process_2023,Response To Interleukin-1 (GO:0070555),21/85,5.150129471691526e-05,0.0022482247508284,0,0,3.0506802611168564,30.122122844650555,CCL14;CCL13;CCL24;CCL23;PTGIS;CCL3L1;CCL21;CCL4L1;SELE;SFRP1;CCL8;HYAL1;HYAL2;IL1B;CCL5;ANKRD1;CCL3;CCL2;CD47;CCL18;SNCA
GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),12/34,5.185271942915841e-05,0.0022482247508284,0,0,5.059561128526646,49.92321168377642,EFNB2;SRPK2;C1QA;PRNP;ITGAM;TYROBP;CCL3;PCSK9;NUPR1;CLU;TNF;SNCA
GO_Biological_Process_2023,Amine Metabolic Process (GO:0009308),6/9,5.603927269577292e-05,0.002404435044103,0,0,18.514109799897383,181.24309686624352,AOC3;SULT1A1;SULT1C2;MAOA;INMT;SULT1A2
GO_Biological_Process_2023,Aortic Valve Development (GO:0003176),13/40,6.84304815286279e-05,0.0029058263238806,0,0,4.467215928595949,42.83922572928056,RB1;NOTCH1;TIE1;GATA5;AXIN2;SMAD6;TNFRSF1B;TGFBR2;BMP2;HEY1;HEY2;SNAI2;SLIT2
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase B Signaling (GO:0051897),22/93,6.999648894461816e-05,0.0029419952853355,0,0,2.881225271962869,27.564870825401428,ITGB1;SEMA5A;CX3CR1;CSF3;RAMP3;MYOC;ANGPT1;CCL21;F10;OSM;AKR1C2;IGF1;FGF2;TNF;RTN4;CCL3;HCLS1;TNFAIP8L3;TEK;GAS6;ENG;HBEGF
GO_Biological_Process_2023,Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),11/30,7.114627736082699e-05,0.0029601163277701,0,0,5.368366904916613,51.2720513049293,CETP;MSR1;PRKCH;PLA2G2A;AGTR1;PLA2G3;PPARG;PLA2G5;CD36;LCP1;ABCG1
GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),25/114,8.826510325479932e-05,0.0035878396402255,0,0,2.6133783547767364,24.396320070354644,TNFAIP3;LILRA2;TNF;AGER;AIF1;CLEC7A;HYAL2;CD74;IL33;IL16;LILRB2;IL1A;IL6;TYROBP;SYT11;IL1B;TLR8;TLR7;GHRL;CD47;LCP1;GAS6;IL17D;TLR4;CD200
GO_Biological_Process_2023,Extracellular Matrix Assembly (GO:0085029),8/17,8.890331618722679e-05,0.0035878396402255,0,0,8.234206471494607,76.8083577682509,MFAP4;RAMP2;EFEMP2;HAS1;MYH11;GAS6;FBLN5;GPM6B
GO_Biological_Process_2023,Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744),8/17,8.890331618722679e-05,0.0035878396402255,0,0,8.234206471494607,76.8083577682509,MSR1;PRKCH;PLA2G2A;AGTR1;PLA2G3;PLA2G5;CD36;LCP1
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),15/52,9.128327176843996e-05,0.0035878396402255,0,0,3.763165227082753,35.00324321284556,SEMA5A;CCBE1;RAMP2;EGR3;ANGPT1;VEGFC;FGF2;DLL1;EFNB2;NR4A1;CDH13;SLIT2;TEK;RECK;ENG
GO_Biological_Process_2023,Lymphocyte Migration (GO:0072676),13/41,9.129555399219051e-05,0.0035878396402255,0,0,4.307433426511697,40.06519774973253,CCL14;CCL13;CCL24;CCL23;CCL3L1;CCL21;CCL4L1;NEDD9;CCL8;CCL5;CCL3;CCL2;CCL18
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),41/228,9.145985972898236e-05,0.0035878396402255,0,0,2.045658502785554,19.023827032984663,CD86;CX3CR1;RAMP3;TNFAIP3;CXCL1;ATP1A2;NR3C1;CXCL2;GNAI1;CXCL5;AQP1;ZFP36;PDK4;ANKRD1;CASP1;PDE4B;NLRP3;CCL2;CTSG;FFAR2;CD14;WNT2;FZD4;WNT3A;GPBAR1;DEFA3;PPBP;LILRB2;DEFA1;SSTR1;TNFRSF1B;IL1A;SFRP1;IL6;IL1B;LCP1;VIM;CD68;TLR4;CFTR;CHMP5
GO_Biological_Process_2023,Positive Regulation Of Protein Secretion (GO:0050714),19/76,9.72697943720571e-05,0.003779757386967,0,0,3.097107438016529,28.611146819338337,PLA2G1B;BAD;FGG;ACSL4;FRMD4A;MYRIP;IGF1;BMP6;IL1A;NNAT;ANKRD1;ANG;PPARG;GHRL;TLR4;MYH10;CD33;ABCG1;PPID
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),18/70,9.950849014526812e-05,0.0038306118776482,0,0,3.215460069099718,29.6313249596135,CDKN1C;CDKN2B;SPARC;KRT4;CAV2;CAV1;TINF2;PTPRM;VASH1;TGFBR3;SFRP1;CDK6;ALOX5;ATOH8;KLF9;SNAI2;GHRL;NUPR1
GO_Biological_Process_2023,Blood Vessel Morphogenesis (GO:0048514),15/53,0.00011591592413792428,0.0044209045511491,0,0,3.6639310906131306,33.20490832326009,CCBE1;EGFL7;RAMP2;CAV1;SLC1A1;RASIP1;TGFBR2;SMAD7;EFNB2;SOX17;SOX18;GJA5;HEY2;ID1;ENG
GO_Biological_Process_2023,Regulation Of Cell Death (GO:0010941),16/59,0.00012126300249478293,0.0045824064887707,0,0,3.4545738033270568,31.1517878437378,HBZ;PACRG;HBG2;HBG1;LRRK2;HP;HBB;HBD;AXIN2;HBA1;CLU;AGR3;CHMP6;CRYAB;CHMP5;SNCA
GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),21/90,0.0001250219310860096,0.0046815030376661,0,0,2.828829638955083,25.4227524664963,CD74;PRNP;CSF3;ANGPT1;IL15;PDGFB;OSM;IGF1;SAMSN1;BMP6;GHR;BST1;SFRP1;IL6;RELN;PTPRC;BANK1;ENPP2;PECAM1;HCLS1;CD44
GO_Biological_Process_2023,Oxygen Transport (GO:0015671),6/10,0.00012845969657575426,0.0047243347338886,0,0,13.88481272447409,124.40646893996114,HBZ;HBG2;HBG1;HBB;HBA1;HBD
GO_Biological_Process_2023,Response To Prostaglandin E (GO:0034695),6/10,0.00012845969657575426,0.0047243347338886,0,0,13.88481272447409,124.40646893996114,PTGER4;TGFBR3;SFRP1;GNG2;CCL21;PTGER2
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),12/37,0.000132688442898989,0.0047942429500082,0,0,4.451672671127123,39.742337652731,SPARC;CAV2;ALOX5;CAV1;ATOH8;COL4A3;MMRN2;PTPRM;CCL2;GHRL;PPARG;VASH1
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),12/37,0.000132688442898989,0.0047942429500082,0,0,4.451672671127123,39.742337652731,CNN1;NDRG4;EFEMP2;BMP2;OGN;TNFAIP3;HMOX1;ANG;PPARG;AIF1;PPARGC1A;APLN
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),10/27,0.00013778775467777584,0.0049351979262413,0,0,5.452290942083774,48.46975456947344,EDN1;CLEC7A;IL1B;HBB;CD36;KLF4;CLU;TNF;TLR4;KLF2
GO_Biological_Process_2023,Negative Regulation Of Cell Adhesion (GO:0007162),18/72,0.00014708727758878796,0.005201937521947,0,0,3.096024780588539,27.320822447286364,ACVRL1;SEMA5A;SEMA6A;NOTCH1;ANGPT1;DUSP1;FZD4;PDE3B;PTPRO;FBLN1;CORO2B;PTPRC;PODXL;DACT2;CDH13;LPXN;SNAI2;JAM3
GO_Biological_Process_2023,Regulation Of Epithelial Cell Proliferation (GO:0050678),21/91,0.00014776078904292438,0.005201937521947,0,0,2.7882626680455016,24.59224218924094,CDKN1C;CDKN2B;KRT4;ANGPT1;BAD;TIE1;TINF2;C5AR1;IGF1;BMP6;BMP5;TGFBR3;PKHD1;NR4A1;ZFP36;SFRP1;CDK6;HYAL1;FGF18;NUPR1;PRKD1
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),63/406,0.00015271251406159472,0.005330702079828,0,0,1.7184924709841654,15.100313255899994,CD86;CLIC4;NCF1;AQP9;TNFAIP3;CXCL1;CLU;CXCL2;CXCL5;AQP1;ZFP36;PDK4;ANKRD1;CASP1;PDE4B;CAPN3;CTSG;FFAR2;PDGFRA;GPBAR1;FOS;SSTR1;TNFRSF1B;IL1A;SFRP1;RRAGB;IL1B;PRKD1;LCP1;TLR4;CFTR;CHMP5;CX3CR1;RAMP3;ALOX15;PDGFB;RASGRP2;RAP1A;GNG2;CCL2;NLRP3;MAPK1;CD14;SLIT2;WNT2;SLC25A24;EGR1;JUN;FZD4;WNT3A;PDE2A;DEFA3;SYT15;DEFA1;PPBP;LILRB2;CPEB1;IL6;SYT11;ALOX5AP;VIM;CD68;FOLR1
GO_Biological_Process_2023,Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911),7/14,0.00015577143708502117,0.0053917861290185,0,0,9.259753593429158,81.18137807239583,CX3CR1;PTPRC;KLRD1;FCGR2B;KIR2DL4;MICA;HLA-E
GO_Biological_Process_2023,Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260),13/43,0.00015735526678706946,0.0054012195324661,0,0,4.0198249227600416,35.20162478996554,CCL14;ANGPT1;ANXA2;CCL21;SGIP1;WNT3A;PCSK9;ARRB2;CLU;F3;SELE;C3;DAB2
GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),37/204,0.0001642492894230778,0.0055454329765053,0,0,2.065168932208576,17.996140689762818,COLEC12;PLA2G1B;STAB2;DEFB1;AQP1;DMBT1;GNLY;CASP1;S100A12;CTSG;PGLYRP1;CAMP;MICA;GBP4;FCER1G;ANXA3;SLC11A1;RARRES2;SFTPD;PLA2G2A;RNASE6;DEFA3;DEFA1;LYZ;RNASE1;F3;MPEG1;HLA-E;SELP;FGR;IL6;SLPI;IL1B;ANG;TLR4;S100A9;S100A8
