Symbol,log2FC,p_value,FDR,consistency,significant
ABCB10,-0.004445783132530086,0.964057219100105,0.9759496877798118,0.5060240963855421,False
ABCB11,-0.08103614457831325,0.07394131719519298,0.12343769994394051,0.6265060240963856,False
ABCB4,0.42646987951807236,4.967881985096578e-05,0.00013545864705343723,0.6987951807228916,False
ABCB5,-0.027734939759036122,0.47133810226209366,0.5818819489274355,0.5301204819277109,False
ABCB6,1.550542168674699,7.585263544894763e-25,2.0974902671969867e-23,0.9759036144578314,True
ABCB7,0.812409638554217,6.414658355493268e-20,9.28792877426003e-19,0.9036144578313253,False
ABCB8,0.5644457831325302,2.8017951978571934e-06,8.70832862962578e-06,0.6626506024096386,False
ABCB9,1.9222409638554219,3.226002025693838e-26,1.0812844734341401e-24,0.9397590361445783,True
ABCC1,0.4803373493975904,1.8091186343647517e-05,5.176468120373331e-05,0.6626506024096386,False
ABCC10,0.9955783132530118,1.5748609263412255e-24,4.2040358831186546e-23,0.9397590361445783,False
ABCC11,0.6121084337349397,7.463773024388453e-10,3.3828324557356538e-09,0.8072289156626506,False
ABCC12,-0.036180722891566264,0.6751559479315538,0.7636817978470822,0.5421686746987951,False
ABCC13,-1.4407710843373494,1.4570655169930981e-18,1.7761258625924493e-17,0.9036144578313253,True
ABCC2,0.30457831325301205,0.04580644677240558,0.08068937861030315,0.4939759036144578,False
ABCC3,2.4166385542168674,1.0964957575870774e-25,3.393534315451977e-24,0.9397590361445783,True
ABCC4,-0.7119277108433735,3.6173145153294754e-06,1.1108701263879991e-05,0.7590361445783133,False
ABCC5,0.8089759036144576,1.4982639895024414e-10,7.297690195853363e-10,0.8313253012048193,False
ABCC6,0.06014457831325301,0.708763549468916,0.7904148999863765,0.5421686746987951,False
ABCC8,-0.3556987951807229,0.02734968446723536,0.050671908298482816,0.7349397590361446,False
ABCC9,-0.7368795180722891,5.043746757267317e-13,3.203018410007003e-12,0.8072289156626506,False
ABCD1,1.245313253012048,9.120382094548589e-19,1.1373652964966476e-17,0.9036144578313253,True
ABCD2,0.1449156626506024,0.08062757871480107,0.13303707371283818,0.5542168674698795,False
ABCD3,-0.09696385542168677,0.17454629777026387,0.26083516302135296,0.6144578313253012,False
ABCD4,-0.38787951807228904,5.76647211103943e-05,0.00015602962189411094,0.6265060240963856,False
ABCE1,0.5838915662650602,5.842241437512028e-08,2.1653062670499125e-07,0.8313253012048193,False
ABCF1,0.700867469879518,1.858034479795721e-21,3.2375614497262425e-20,0.927710843373494,False
ABCF2,1.0816265060240964,5.31423413292007e-22,9.999564818157292e-21,0.927710843373494,True
ABCF3,0.4273253012048192,1.0292676714393465e-08,4.124853428074508e-08,0.8192771084337349,False
ABCG1,-1.8956746987951802,5.0404813084943414e-24,1.264594127101539e-22,0.963855421686747,True
ABCG2,-1.909686746987952,3.7962055915557205e-29,1.995360955561519e-27,0.963855421686747,True
ABCG4,-0.01006024096385541,0.8965762479317907,0.9303299648156281,0.5421686746987951,False
ABCG5,0.11546987951807222,0.20725713475360688,0.30081135943243714,0.6144578313253012,False
ABCG8,-0.031036144578313243,0.36729517702168446,0.47829593076533844,0.5783132530120482,False
ABHD1,0.26279518072289154,0.010161606550410285,0.020417918856522995,0.5903614457831325,False
ABHD10,-0.023409638554216808,0.7135659768510325,0.7943776672103215,0.5180722891566265,False
ABHD11,0.17738554216867464,0.22292370845323636,0.3195559320177852,0.5662650602409639,False
ABHD12,0.7326746987951808,2.164674331660008e-13,1.420776960718024e-12,0.8313253012048193,False
ABHD13,0.08653012048192767,0.06947033093167237,0.11674760330966741,0.5903614457831325,False
ABHD14A,-0.37555421686746976,2.7472007491687084e-05,7.696155385844284e-05,0.6385542168674698,False
ABHD14B,0.11821686746987957,0.19662703235557433,0.2878131014456738,0.4819277108433735,False
ABHD2,0.15119277108433737,0.10987015634605643,0.1746708538436074,0.5301204819277109,False
ABHD3,-0.07245783132530118,0.5813191146974683,0.6845379687976113,0.5662650602409639,False
ABHD4,0.5780602409638554,6.79038449278606e-09,2.7714965746266224e-08,0.8072289156626506,False
ABHD5,-1.1421927710843374,1.7673282978940854e-19,2.4133770343749143e-18,0.9156626506024096,True
ABHD6,-1.1819277108433737,7.331773255337075e-27,2.695380225661491e-25,0.9759036144578314,True
ABHD7,0.6183855421686748,2.0982079260071417e-05,5.953425121305117e-05,0.6024096385542169,False
ABHD8,-0.24108433734939758,0.0028532610705642135,0.006223695587340614,0.6867469879518072,False
ABHD9,0.9640602409638553,1.9282350206024713e-08,7.515596587119178e-08,0.7590361445783133,False
ABI1,-0.35577108433734944,1.6258758771929787e-07,5.755152680644132e-07,0.7831325301204819,False
ABI2,0.6396867469879518,3.2925345773806136e-10,1.5508624263759084e-09,0.7590361445783133,False
ABI3,-0.9160963855421687,6.985992533603968e-15,5.478534218707921e-14,0.8674698795180723,False
ABI3BP,-2.960457831325301,1.2455644530180941e-38,3.106584282821599e-36,1.0,True
ABL1,0.05251807228915663,0.528179399251876,0.6361295869184733,0.4578313253012048,False
ABL2,0.008289156626506127,0.9619109742825249,0.9747466714099755,0.5301204819277109,False
ABLIM1,-1.4376987951807227,1.566722079195973e-14,1.1760817260178684e-13,0.8313253012048193,True
ABLIM2,-0.5093855421686748,0.0009868139330134315,0.0022978989890948924,0.6626506024096386,False
ABLIM3,-1.7903855421686747,9.397974439941058e-21,1.4999025705903422e-19,0.8795180722891566,True
ABO,0.20124096385542165,5.425194451428374e-05,0.00014723378157066122,0.6265060240963856,False
ABP1,2.0354698795180726,1.6844318963354488e-10,8.16538632674806e-10,0.7710843373493976,True
ABR,-0.3543855421686746,2.3767062001621164e-05,6.703260058993818e-05,0.7108433734939759,False
ABRA,-0.028590361445783103,0.5674575842923906,0.6721665476741824,0.5180722891566265,False
ABT1,0.2300120481927711,0.04399962253011647,0.07780831344127367,0.6144578313253012,False
ABTB1,-0.8819156626506024,1.3046420801731579e-14,9.883887587732322e-14,0.8433734939759037,False
ABTB2,1.263855421686747,4.535654104753799e-14,3.214123688716898e-13,0.8192771084337349,True
ACAA1,-0.522867469879518,6.002924113107522e-10,2.7491339232665235e-09,0.7710843373493976,False
ACAA2,-0.880265060240964,3.061297683105237e-17,3.165829799113708e-16,0.8795180722891566,False
ACACA,0.3287590361445783,1.6633978464405614e-05,4.7780328924848506e-05,0.6626506024096386,False
ACACB,-1.203192771084337,2.1183108390505562e-16,1.981972333411039e-15,0.8795180722891566,True
ACAD10,0.612156626506024,1.078795939272321e-08,4.313149252724791e-08,0.8192771084337349,False
ACAD11,-0.12201204819277105,0.13346164443957442,0.2070156840767498,0.5903614457831325,False
ACAD8,0.5700602409638554,5.572516824145125e-07,1.8680304125214387e-06,0.7590361445783133,False
ACAD9,-0.05359036144578327,0.26507979940251813,0.3680016423901807,0.6506024096385542,False
ACADL,-3.3699277108433736,1.7950481950707728e-41,7.025542474246224e-39,0.9759036144578314,True
ACADM,-0.45040963855421695,0.0004626443399249956,0.0011248850241509976,0.7228915662650602,False
ACADS,-0.3256626506024097,0.0009375226582178926,0.002187925550414016,0.6506024096385542,False
ACADSB,-0.40109638554216864,6.25892450335158e-05,0.00016861912460580767,0.6506024096385542,False
ACADVL,-1.539915662650602,2.166160502678466e-14,1.6000906849053477e-13,0.7951807228915663,True
ACAT1,-1.0462289156626507,1.9547687600439828e-22,3.918779925572808e-21,0.927710843373494,True
ACAT2,-0.6237710843373494,6.0467810564262256e-09,2.482331936025225e-08,0.7710843373493976,False
ACBD3,0.7257228915662651,8.316789728460934e-23,1.7558434082327484e-21,0.9518072289156626,False
ACBD4,0.6159638554216866,5.839168298367797e-09,2.4017532984717342e-08,0.7710843373493976,False
ACBD5,-0.5949397590361445,8.432637630500858e-09,3.4089671272833594e-08,0.7710843373493976,False
ACBD6,0.32885542168674703,6.351924219731458e-09,2.6021409363924043e-08,0.6746987951807228,False
ACBD7,0.908,1.0524418836535502e-07,3.796132357882648e-07,0.8072289156626506,False
ACCN1,0.04043373493975906,0.6532319791746201,0.745947641179744,0.4457831325301205,False
ACCN2,0.28828915662650606,0.03757127223325404,0.06755818247200895,0.5542168674698795,False
ACCN3,0.5276024096385542,2.5263246934179713e-06,7.89748097819528e-06,0.6746987951807228,False
ACCN4,0.006253012048192784,0.9103472705270377,0.9401639111656189,0.42168674698795183,False
ACCN5,-0.01092771084337349,0.7856165250832137,0.8492069002811539,0.4939759036144578,False
ACD,0.18955421686746987,0.010953495562446387,0.02189322180300409,0.6265060240963856,False
ACE,-0.7625542168674699,9.685717176509534e-07,3.1570101853991355e-06,0.7831325301204819,False
ACE2,1.380975903614458,2.454086101053744e-09,1.052460391281309e-08,0.6867469879518072,True
ACF,0.47614457831325313,0.0058777767958893045,0.012263646492858517,0.5060240963855421,False
ACHE,2.0711325301204817,1.1415104740880411e-14,8.720728666906836e-14,0.7710843373493976,True
ACIN1,0.5656867469879517,9.867300544370184e-14,6.746146891931671e-13,0.8795180722891566,False
ACLY,0.3476746987951807,6.474720683174656e-05,0.00017402735782352165,0.6626506024096386,False
ACMSD,0.34160240963855426,2.5552128066122508e-05,7.182036658956541e-05,0.7590361445783133,False
ACN9,-0.33161445783132526,0.02522623375554209,0.04708058005582796,0.5903614457831325,False
ACO1,0.08333734939759051,0.2665046933856413,0.3696785543296007,0.5421686746987951,False
ACO2,-0.28763855421686757,4.228808557228785e-05,0.00011626595665827331,0.7228915662650602,False
ACOT1,-1.5823012048192773,5.138010884322204e-19,6.588599489503073e-18,0.927710843373494,True
ACOT11,1.664674698795181,1.837215875093486e-22,3.700615349356951e-21,0.9036144578313253,True
ACOT12,-0.05072289156626506,0.33830664000204547,0.4475802653103144,0.5662650602409639,False
ACOT2,-1.9092409638554215,7.91381423814085e-17,7.833752304214133e-16,0.8674698795180723,True
ACOT4,-0.019602409638554284,0.8765759781464122,0.9160903459023251,0.5301204819277109,False
ACOT6,-0.004240963855421675,0.9045852840633525,0.9363490103174386,0.46987951807228917,False
ACOT7,-1.6709156626506028,2.6336262459218854e-17,2.752647974373573e-16,0.9036144578313253,True
ACOT8,-0.1743734939759036,0.13879164705079564,0.21418619963434885,0.6024096385542169,False
ACOT9,-0.7803614457831326,2.253074918206065e-09,9.687041730465149e-09,0.8072289156626506,False
ACOX1,0.5507590361445784,5.848602532547583e-08,2.1673481198544866e-07,0.7228915662650602,False
ACOX2,-0.14066265060240954,0.2463272192273983,0.34635319591774316,0.46987951807228917,False
ACOX3,0.29312048192771084,4.5138424088237455e-05,0.00012367490671025966,0.7228915662650602,False
ACOXL,-0.33006024096385544,0.000309070722976842,0.0007681476350655394,0.7349397590361446,False
ACP1,-0.3652048192771085,0.002074621183161242,0.004615510529044337,0.6265060240963856,False
ACP2,0.4062168674698795,4.3744156311159456e-07,1.4804461042382555e-06,0.7469879518072289,False
ACP5,-1.7453734939759038,1.0278379001024845e-14,7.890222142005795e-14,0.8433734939759037,True
ACP6,0.92344578313253,1.1396082086761682e-21,2.0474316969436245e-20,0.9397590361445783,False
ACPL2,0.42159036144578327,5.4298499652381556e-05,0.00014734440865670257,0.6867469879518072,False
ACPP,-0.18300000000000002,0.1818189149703401,0.26972261921076757,0.5301204819277109,False
ACPT,0.0956265060240964,0.19723269651835848,0.28848386129057896,0.5421686746987951,False
ACR,0.03371084337349395,0.5804760358220946,0.6837984048580333,0.5542168674698795,False
ACRBP,-0.7334337349397592,8.484460909141017e-10,3.820259920859247e-09,0.7710843373493976,False
ACRC,0.15992771084337346,0.02678314180599595,0.049712762844340945,0.6024096385542169,False
ACRV1,0.01903614457831322,0.7842666966214871,0.8480360760849506,0.5180722891566265,False
ACSBG1,-0.6812409638554217,1.3060956538790778e-08,5.173944788957294e-08,0.8192771084337349,False
ACSBG2,-0.29901204819277105,1.8938732890912263e-07,6.663919291076182e-07,0.7469879518072289,False
ACSL1,-0.8378554216867472,2.2345044306840918e-09,9.608822298276418e-09,0.7228915662650602,False
ACSL3,0.05533734939759039,0.582842337046527,0.6858871798715721,0.46987951807228917,False
ACSL4,-1.2902771084337348,5.690272917344582e-17,5.714983932777187e-16,0.8554216867469879,True
ACSL5,0.023024096385542186,0.8839809733255677,0.9211945799338812,0.5783132530120482,False
ACSL6,0.14725301204819277,0.006764520653199325,0.013970563842944539,0.6506024096385542,False
ACSM1,0.0022530120481927905,0.9620716626702778,0.9747930180951039,0.5180722891566265,False
ACSM2,0.06506024096385546,0.18084807860532545,0.26859937376162374,0.5180722891566265,False
ACSM3,0.38990361445783134,0.028220262905046506,0.05208760707424966,0.5903614457831325,False
ACSS1,0.31390361445783144,0.02013481580465462,0.03836639308444413,0.6265060240963856,False
ACSS2,-0.31261445783132524,0.001015793930227103,0.0023591197357109277,0.6746987951807228,False
ACTA1,-0.2858915662650603,0.009124834683103884,0.018467445850291392,0.6265060240963856,False
ACTA2,-0.7979638554216867,8.000012689454558e-13,4.966332914097706e-12,0.8192771084337349,False
ACTB,-0.7420361445783134,8.272228857117123e-07,2.7199883950505316e-06,0.8192771084337349,False
ACTBL1,-0.10551807228915663,0.008060546835665369,0.01644561003282757,0.5903614457831325,False
ACTC,-0.1471807228915663,0.19241907393172494,0.2826620418537408,0.6626506024096386,False
ACTG1,-1.3199277108433738,2.7170976727975026e-08,1.0443112977182122e-07,0.8072289156626506,True
ACTG2,-2.115144578313253,1.290408387703392e-21,2.298878808345539e-20,0.9156626506024096,True
ACTL6A,0.2241204819277109,0.027770825735288752,0.051368540402294854,0.6385542168674698,False
ACTL6B,0.043096385542168686,0.6104586396292873,0.7095891342487922,0.43373493975903615,False
ACTL7A,-0.008807228915662633,0.8223867772184154,0.8769301586571606,0.4457831325301205,False
ACTL7B,-0.5368433734939758,1.9627230619523626e-09,8.49756206536217e-09,0.7469879518072289,False
ACTL8,0.14895180722891566,0.07875066906183804,0.1303798659985136,0.6265060240963856,False
ACTN1,0.4153975903614458,1.561673758728464e-05,4.499827887875425e-05,0.7349397590361446,False
ACTN2,0.3162530120481928,0.0005515848375775551,0.0013273097113103483,0.6867469879518072,False
ACTN3,0.018481927710843397,0.7481813193906212,0.8205963684111836,0.5180722891566265,False
ACTN4,0.07636144578313259,0.3013841228582353,0.4080909136424051,0.5903614457831325,False
ACTR10,-0.37538554216867465,5.272954283256211e-08,1.9646156556244582e-07,0.7349397590361446,False
ACTR1A,-0.4289036144578312,1.7613524179396424e-12,1.0540768175108094e-11,0.8433734939759037,False
ACTR1B,-0.03181927710843369,0.5404677813313644,0.6480390302408168,0.5180722891566265,False
ACTR2,0.18196385542168675,0.01866684357671261,0.035748607391717015,0.6144578313253012,False
ACTR3,0.23406024096385533,0.0010233647200027715,0.002374961934359405,0.6626506024096386,False
ACTR3B,0.009722891566265055,0.9369339137116737,0.9575221453752051,0.4939759036144578,False
ACTR5,0.5738192771084337,3.820544156030376e-11,1.9876205179839012e-10,0.7951807228915663,False
ACTR6,0.07650602409638568,0.2783122098395822,0.38292388417084755,0.6024096385542169,False
ACTR8,-0.15874698795180722,0.060912555653759595,0.1039731223719568,0.6385542168674698,False
ACTRT1,0.4865301204819278,4.4579981977224205e-10,2.069930172477795e-09,0.7469879518072289,False
ACVR1,0.2755783132530119,1.0597079403822532e-05,3.102655081519683e-05,0.6987951807228916,False
ACVR1B,0.6615542168674698,1.2625495213035877e-10,6.205421140255655e-10,0.7590361445783133,False
ACVR1C,0.07491566265060241,0.03636375979314309,0.06558624949575045,0.5301204819277109,False
ACVR2A,-0.34221686746987945,0.00014754078823883777,0.000380518821248584,0.6746987951807228,False
ACVR2B,1.0926144578313255,2.562207619952604e-16,2.3797941530337437e-15,0.8433734939759037,True
ACVRL1,-2.6960722891566267,1.9821549871703862e-41,7.640306496002216e-39,1.0,True
ACY1,0.7362650602409638,3.0384585367042145e-10,1.435438907590626e-09,0.8072289156626506,False
ACY1L2,0.8560240963855421,1.3291207287825584e-11,7.243537133724997e-11,0.8313253012048193,False
ACY3,1.2260843373493973,5.709355276712248e-13,3.5969786587310448e-12,0.8795180722891566,True
ACYP1,-0.2274457831325301,0.012766379545329736,0.025237135413255767,0.6746987951807228,False
ACYP2,-0.9608072289156628,8.45502434755335e-12,4.700520528884554e-11,0.7951807228915663,False
AD031,-0.06146987951807229,0.456134563374101,0.5679357523608619,0.5421686746987951,False
ADA,0.11278313253012048,0.3712745316547509,0.48248999209730603,0.6144578313253012,False
ADAL,-0.533301204819277,2.0428928271173612e-08,7.93574492622777e-08,0.7710843373493976,False
ADAM10,-0.799734939759036,3.055319433493311e-08,1.1679538149972927e-07,0.7710843373493976,False
ADAM11,0.08259036144578312,0.25761138171288844,0.35953662227210237,0.5301204819277109,False
ADAM12,0.2871084337349397,5.798324124918245e-05,0.00015679168889328962,0.6024096385542169,False
ADAM15,0.6632048192771084,5.704347047205178e-08,2.1154313247944567e-07,0.7349397590361446,False
ADAM17,0.6245421686746987,4.1030610079524515e-08,1.5486924635357622e-07,0.7951807228915663,False
ADAM18,-0.022265060240963832,0.6265964085100536,0.7234552342968033,0.5542168674698795,False
ADAM19,-0.011096385542168581,0.9260645319917077,0.9508831810570327,0.4939759036144578,False
ADAM2,0.00645783132530121,0.9257247006874703,0.9506978702546333,0.4457831325301205,False
ADAM20,0.07421686746987954,0.05364437811619126,0.0928376176378167,0.5662650602409639,False
ADAM21,0.1167710843373494,0.07213471591851109,0.12075456820207423,0.5662650602409639,False
ADAM22,0.14986746987951813,0.006740577514032507,0.013923375443081112,0.5662650602409639,False
ADAM23,-0.122710843373494,0.29181191148460167,0.39784003366389425,0.6626506024096386,False
ADAM28,1.61844578313253,1.3294056459063428e-14,1.0065499890433738e-13,0.8554216867469879,True
ADAM29,0.06230120481927709,0.2440524208411936,0.3439338348216245,0.46987951807228917,False
ADAM30,-0.1300120481927711,0.0025537770739797465,0.005609328884471129,0.6144578313253012,False
ADAM32,0.10809638554216872,0.12047714590667635,0.18932229241249282,0.5662650602409639,False
ADAM33,-0.13578313253012056,0.05211428539116225,0.09049743483625718,0.6385542168674698,False
ADAM3A,-0.02151807228915662,0.5455025857407113,0.6523874474070936,0.4939759036144578,False
ADAM5,0.0806746987951807,0.05133460423078008,0.08930809899685738,0.5903614457831325,False
ADAM6,0.04937349397590367,0.3890362936221813,0.5008645399670189,0.46987951807228917,False
ADAM7,-0.44037349397590353,8.943819992815184e-05,0.00023666609175912034,0.6867469879518072,False
ADAM8,2.5071566265060237,2.534747906942945e-29,1.3778629647997546e-27,0.963855421686747,True
ADAM9,0.499578313253012,3.03151279988628e-05,8.451691575792544e-05,0.6746987951807228,False
ADAMDEC1,1.7176746987951808,1.014904769411482e-10,5.048724547091925e-10,0.8674698795180723,True
ADAMTS1,-2.8141686746987955,3.8213722621082434e-33,3.641037840750326e-31,0.9759036144578314,True
ADAMTS10,-0.08154216867469877,0.1986207859050651,0.29008053237412346,0.5060240963855421,False
ADAMTS12,-0.03699999999999999,0.4059069634047383,0.5183661141193668,0.5542168674698795,False
ADAMTS13,0.06804819277108427,0.3429436362851074,0.452726174411973,0.5662650602409639,False
ADAMTS14,0.3007349397590362,0.0006256174464646888,0.001494011812452988,0.6024096385542169,False
ADAMTS15,0.03813253012048194,0.5012098759418493,0.610845034203346,0.5180722891566265,False
ADAMTS16,-0.0039036144578313715,0.9356390067329148,0.9568630666849579,0.4939759036144578,False
ADAMTS17,0.15987951807228915,0.02460715784868203,0.04604001586162174,0.5421686746987951,False
ADAMTS18,-0.025746987951807188,0.613920727217032,0.7122465934148711,0.5060240963855421,False
ADAMTS19,-0.05509638554216869,0.3927005068909933,0.5046626033191993,0.5421686746987951,False
ADAMTS2,-0.6831807228915662,2.7181954588011365e-10,1.292298495083179e-09,0.7831325301204819,False
ADAMTS20,0.0606626506024096,0.18164214014264338,0.26956123806763677,0.5060240963855421,False
ADAMTS3,-0.058843373493975885,0.32042397076002255,0.4283995068391304,0.5180722891566265,False
ADAMTS4,-0.5364216867469879,4.28423524514868e-07,1.4526315425374174e-06,0.7710843373493976,False
ADAMTS5,-0.2599638554216868,0.03157055237151339,0.05768133096317873,0.6626506024096386,False
ADAMTS6,0.08131325301204827,0.3045900775775761,0.4115613917524235,0.6024096385542169,False
ADAMTS7,-0.14384337349397588,0.2859479111462421,0.39150287172705445,0.5301204819277109,False
ADAMTS8,-3.4901686746987948,1.685924186932984e-44,1.299694282290155e-41,1.0,True
ADAMTS9,-0.9352650602409638,9.539113774953389e-10,4.274705908663277e-09,0.8192771084337349,False
ADAMTSL1,-0.14242168674698794,0.07230901387683077,0.12101449332455592,0.5783132530120482,False
ADAMTSL2,-0.6255903614457828,8.268109633045615e-06,2.4480995002872493e-05,0.6746987951807228,False
ADAMTSL3,-2.2919156626506023,5.7161761232622695e-34,6.084498768861597e-32,0.963855421686747,True
ADAMTSL5,0.5504216867469881,1.5946395096941884e-05,4.588579247440352e-05,0.6506024096385542,False
ADAR,0.4299156626506023,9.242347152050669e-11,4.6184504330813013e-10,0.8072289156626506,False
ADARB1,-2.499084337349397,3.2528807549641675e-42,1.5046052073870624e-39,1.0,True
ADARB2,-0.39822891566265056,6.588860113031862e-08,2.4292840764569646e-07,0.7831325301204819,False
ADAT1,0.547457831325301,2.6381033549370936e-14,1.9279905012812313e-13,0.8313253012048193,False
ADC,1.311096385542169,2.987857628983877e-17,3.097436759631208e-16,0.8795180722891566,True
ADCK1,0.7308313253012048,5.77559032304273e-11,2.9456900123938864e-10,0.8192771084337349,False
ADCK2,-0.13478313253012042,0.06764307711367296,0.11410648377241828,0.5662650602409639,False
ADCK4,0.6525180722891565,3.3697453556622474e-09,1.4223713596822229e-08,0.7349397590361446,False
ADCK5,1.361566265060241,2.5889637438270596e-20,3.9227657917189043e-19,0.9036144578313253,True
ADCY1,-0.1344457831325301,0.35158693952567305,0.46197881005800956,0.6144578313253012,False
ADCY2,-0.3526746987951807,2.460750250820524e-07,8.557961227733989e-07,0.7710843373493976,False
ADCY3,-0.4314096385542167,2.7120557122817216e-06,8.445917164946381e-06,0.7469879518072289,False
ADCY4,-1.8447469879518072,2.9574123096059324e-25,8.539905693118607e-24,0.9397590361445783,True
ADCY5,-0.022506024096385534,0.7357759512228471,0.8111357242698681,0.5421686746987951,False
ADCY6,0.4896024096385542,1.1230166783098362e-06,3.6334152735854294e-06,0.7228915662650602,False
ADCY7,-0.5346265060240964,1.2746765235129197e-11,6.961736959675543e-11,0.8433734939759037,False
ADCY8,-0.48648192771084336,8.671128629770459e-09,3.499262568866759e-08,0.7951807228915663,False
ADCY9,-0.8768192771084339,2.801092155791839e-11,1.4756633763376346e-10,0.7590361445783133,False
ADCYAP1,-0.9706024096385543,8.461063662589139e-13,5.230849564429349e-12,0.8674698795180723,False
ADCYAP1R1,0.0873012048192771,0.03146096171290799,0.05749761968221116,0.5783132530120482,False
ADD1,-0.4444337349397591,1.448283943705078e-08,5.712301322148401e-08,0.7469879518072289,False
ADD2,-0.043313253012048185,0.48241265217141593,0.5925346596775213,0.5180722891566265,False
ADD3,1.054156626506024,1.1201580238780323e-08,4.4690717438226166e-08,0.7951807228915663,True
ADFP,-1.350481927710843,4.395506829930349e-19,5.684885295039557e-18,0.9036144578313253,True
ADH1A,-4.624373493975904,3.1690911935880424e-34,3.460157938406858e-32,1.0,True
ADH1B,-4.893542168674698,6.4462838822648046e-46,7.45424827112803e-43,1.0,True
ADH1C,-1.11244578313253,7.62836495428139e-05,0.00020335911603994403,0.7349397590361446,True
ADH4,0.481578313253012,0.00021138854713812337,0.0005357366645939289,0.7228915662650602,False
ADH5,-1.2449397590361446,1.1613572628080448e-14,8.8617062884933e-14,0.8192771084337349,True
ADH6,0.05204819277108433,0.3839183534707779,0.49562990522158684,0.5180722891566265,False
ADH7,-0.22856626506024091,0.0770064210016634,0.1279166405669159,0.6144578313253012,False
ADHFE1,-1.3142289156626505,1.847342697972973e-16,1.7438366692553778e-15,0.891566265060241,True
ADI1,-0.06036144578313252,0.6460810030132299,0.7401405285115761,0.5421686746987951,False
ADIPOQ,0.4911445783132529,1.553231734126267e-05,4.476009890821503e-05,0.7228915662650602,False
ADIPOR1,0.15799999999999995,0.051657142781840415,0.08980167502870166,0.5421686746987951,False
ADIPOR2,-0.7430481927710844,2.840724520129956e-16,2.6250647218345832e-15,0.8433734939759037,False
ADK,-0.464301204819277,0.00033941476577987415,0.0008395441557063684,0.6506024096385542,False
ADM,-0.9333855421686745,2.4303747270016133e-08,9.379358776535352e-08,0.7590361445783133,False
ADM2,0.9934096385542169,4.413424130981634e-21,7.362459665060508e-20,0.9036144578313253,False
ADMR,-0.11507228915662653,0.07009773738590651,0.11767760585307256,0.6024096385542169,False
ADNP,1.3174698795180722,9.444879612652229e-14,6.471256055638909e-13,0.8072289156626506,True
ADORA1,0.7791927710843374,1.7824646389932513e-05,5.1065203171158005e-05,0.6024096385542169,False
ADORA2A,-0.4188433734939759,4.4049293375332855e-05,0.00012086001115923942,0.6385542168674698,False
ADORA2B,0.9267951807228915,7.165434095753285e-08,2.633087438913239e-07,0.7590361445783133,False
ADORA3,0.49374698795180727,0.0053980622747914824,0.011328716735744539,0.6506024096385542,False
ADPGK,-0.26996385542168677,2.807671059217271e-05,7.857772469360548e-05,0.6867469879518072,False
ADPN,0.07196385542168675,0.09237932929408282,0.15003384430806097,0.6024096385542169,False
ADPRH,-0.67355421686747,2.0666399933466294e-13,1.3585354374867766e-12,0.8554216867469879,False
ADPRHL1,1.6091566265060244,9.756311497191466e-19,1.2119168187917525e-17,0.8554216867469879,True
ADPRHL2,-0.061385542168674784,0.42616474285208805,0.5385807778518191,0.5180722891566265,False
ADRA1A,-0.7669156626506024,1.799620550956454e-18,2.1636269761971735e-17,0.9036144578313253,False
ADRA1B,-1.2437710843373493,1.557716198291172e-11,8.420803247880879e-11,0.8674698795180723,True
ADRA1D,-0.22389156626506018,0.013888901403757925,0.027252884821565876,0.5662650602409639,False
ADRA2A,-0.06814457831325295,0.6269396242690144,0.7236872835157551,0.5662650602409639,False
ADRA2B,0.05531325301204816,0.4775667284643142,0.5879166499942973,0.5783132530120482,False
ADRA2C,0.003048192771084328,0.9629786830923492,0.9751925121243217,0.4819277108433735,False
ADRB1,-0.9271927710843373,1.759604121672238e-12,1.0532783260080408e-11,0.8433734939759037,False
ADRB2,-2.6665662650602413,2.5923988317742604e-33,2.5562258248192706e-31,0.9759036144578314,True
ADRB3,-0.05713253012048196,0.24063812637934198,0.3402152903795965,0.6024096385542169,False
ADRBK1,0.0078072289156626735,0.8512348047138572,0.8985648726937977,0.4939759036144578,False
ADRBK2,0.028060240963855457,0.6707323827241277,0.760131495745804,0.4457831325301205,False
ADRM1,0.6556265060240961,4.209503381296686e-19,5.447088810792864e-18,0.891566265060241,False
ADSL,0.0549759036144578,0.3300721222190842,0.43858455499434756,0.5903614457831325,False
ADSS,-0.24677108433734943,0.030469501357671264,0.05583002841682202,0.5783132530120482,False
ADSSL1,1.2416867469879518,8.070278300115499e-13,5.0087309088787094e-12,0.8313253012048193,True
AEBP1,0.6541566265060241,8.43111974301539e-07,2.7693697386999552e-06,0.6746987951807228,False
AEBP2,0.06721686746987951,0.5170832242167019,0.6255157976259105,0.4578313253012048,False
AES,-0.4799638554216867,0.0001700561063248654,0.0004357163203650494,0.7108433734939759,False
AFAP,0.41562650602409623,7.63642768376901e-06,2.2689876229278628e-05,0.7349397590361446,False
AFAP1L2,-0.43477108433734946,0.004531037415864967,0.009607400555059575,0.6506024096385542,False
AFAR3,0.9031084337349398,7.460941651073608e-12,4.164246502924804e-11,0.8433734939759037,False
AFARP1,-0.20687951807228924,0.0005937108767757887,0.001421687189869735,0.6024096385542169,False
AFF1,-0.7782048192771084,4.420576579784367e-14,3.1386957351301785e-13,0.8192771084337349,False
AFF2,-1.0460722891566268,1.2558602668669476e-20,1.966097550098163e-19,0.9397590361445783,True
